room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
16698842,1477,105255519,Private room,,Barcelona,,Eixample,10,4.5,6,2.0,,54.0,,SUNNY BIG ROOMS 6P + BALCONY - EIXAMPLE / S ANTONI,2017-07-23 16:48:24.230069,41.382849,2.163043,0101000020E6100000DCBB067DE94D014035272F3201B14440
18567366,1477,128905483,Private room,,Barcelona,,Eixample,2,0.0,2,1.0,,48.0,,Beautiful room in the center,2017-07-23 16:48:24.224822,41.383882,2.161897,0101000020E6100000699082A7904B0140F4C29D0B23B14440
2591971,1477,4212468,Private room,,Barcelona,,Ciutat Vella,78,5.0,2,1.0,,54.0,,Spacious Double Room with Balcony,2017-07-23 16:48:24.220571,41.383548,2.169612,0101000020E6100000BE1248895D5B01401D39D21918B14440
19472243,1477,1202668,Private room,,Barcelona,,Eixample,2,0.0,2,0.0,,59.0,,Sanyu suite,2017-07-23 16:48:22.451218,41.382905,2.161795,0101000020E610000025404D2D5B4B0140C93CF20703B14440
1973410,1477,4325571,Private room,,Barcelona,,Eixample,167,4.5,2,1.0,,54.0,,Big bedroom with king size bed!,2017-07-23 16:48:22.432521,41.383488,2.16358,0101000020E6100000C93CF207034F01404834812216B14440
16601337,1477,24618689,Private room,,Barcelona,,Eixample,1,0.0,2,1.0,,56.0,,Private Room in Central Barcelona,2017-07-23 16:48:20.571299,41.384765,2.161669,0101000020E61000005837DE1D194B01409ED2C1FA3FB14440
19715335,1477,24618689,Private room,,Barcelona,,Eixample,1,0.0,2,0.0,,56.0,,Central Barcelona-Private Room,2017-07-23 16:48:20.553921,41.383944,2.161168,0101000020E6100000384BC972124A01406ABFB51325B14440
19974416,1477,104916553,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,48.0,,BOQUERIA-RAMBLA- DOUBLE ROOM,2017-07-23 16:48:18.938565,41.382767,2.170617,0101000020E6100000102219726C5D0140787E5182FEB04440
987508,1477,5418788,Private room,,Barcelona,,Eixample,158,5.0,2,1.0,,60.0,,Private room + private living room + WifiTakeaway!,2017-07-23 16:48:18.924467,41.386214,2.15942,0101000020E610000066A032FE7D460140F1A0D9756FB14440
19435986,1477,136240707,Private room,,Barcelona,,Ciutat Vella,3,5.0,4,1.0,,60.0,,PRIVATE ROOM IN THE CENTER OF BARCELONA!!,2017-07-23 16:48:18.913178,41.38491,2.164744,0101000020E6100000A2B2614D65510140A1F31ABB44B14440
1368985,1477,7416756,Private room,,Barcelona,,Ciutat Vella,209,4.5,4,1.0,,54.0,,Rent Rooms - Barcelona - Ramblas,2017-07-23 16:48:16.225808,41.385237,2.169413,0101000020E61000005323F433F55A0140C51A2E724FB14440
7066976,1477,7091581,Private room,,Barcelona,,Ciutat Vella,141,5.0,3,1.0,,60.0,,ROMANTIC SUITE with PRIVATE BATHROOM and KITCHEN,2017-07-23 16:48:13.082905,41.38288,2.168882,0101000020E6100000881057CEDE59014070253B3602B14440
8222946,1477,9804362,Private room,,Barcelona,,Ciutat Vella,71,4.5,2,1.0,,48.0,,Doble room in new central apartment,2017-07-23 16:48:11.477914,41.385765,2.171511,0101000020E6100000EB3BBF28415F014081785DBF60B14440
888316,1477,4710878,Private room,,Barcelona,,Ciutat Vella,95,5.0,2,1.0,,54.0,,Cute room in a CENTRIC ATTIC with an amazing VIEW!,2017-07-23 16:48:06.142247,41.385727,2.164696,0101000020E61000009241EE224C510140941799805FB14440
14208381,1477,86250982,Private room,,Barcelona,,Eixample,4,5.0,2,1.0,,48.0,,Cozy room close to Plaza Universidad,2017-07-23 16:48:04.775388,41.388758,2.159634,0101000020E610000027A3CA30EE460140790778D2C2B14440
7710965,1477,38105472,Private room,,Barcelona,,Ciutat Vella,99,4.0,3,1.0,,57.0,,HEARTH OF BCN,2017-07-23 16:48:04.768511,41.387221,2.172007,0101000020E6100000EE76BD344560014086A92D7590B14440
18993403,1477,88309023,Private room,,Barcelona,,Ciutat Vella,12,4.0,2,0.0,,50.0,,Double room with balcony and prívate bathroom,2017-07-23 16:47:57.132333,41.386756,2.175845,0101000020E61000002A52616C2168014011C4793881B14440
9540058,1477,49411972,Private room,,Barcelona,,Ciutat Vella,10,4.5,2,1.0,,50.0,,Beautiful room in La Ribera,2017-07-23 16:47:57.125038,41.387382,2.177284,0101000020E610000020D5B0DF136B01409087BEBB95B14440
5586372,1477,28034990,Private room,,Barcelona,,Ciutat Vella,85,5.0,2,1.0,,60.0,,AMPLIA HABITACION CON BALCON,2017-07-23 16:47:57.122398,41.38722,2.176151,0101000020E6100000F64201DBC1680140B62DCA6C90B14440
15594874,1477,100411828,Private room,,Barcelona,,Eixample,29,4.5,2,1.0,,60.0,,Hermosa y céntrica habitacion en piso de diseño,2017-07-23 16:47:57.113688,41.391463,2.17656,0101000020E61000000B410E4A986901400A4CA7751BB24440
18833149,1477,15019120,Private room,,Barcelona,,Ciutat Vella,5,5.0,2,1.0,,60.0,,Cozy room in the heart of Barcelona,2017-07-23 16:47:54.690577,41.383015,2.182241,0101000020E610000035ECF7C43A7501405070B1A206B14440
5176644,1477,17107294,Private room,,Barcelona,,Ciutat Vella,231,5.0,2,1.0,,60.0,,Private Bathroom&quiet room in the best location!!,2017-07-23 16:47:53.035009,41.382346,2.175286,0101000020E6100000C092AB58FC660140D2E0B6B6F0B04440
3400111,1477,16875725,Private room,,Barcelona,,Ciutat Vella,96,4.5,2,1.0,,60.0,,Discover More,2017-07-23 16:47:51.583829,41.38497,2.179897,0101000020E610000027309DD66D70014077F86BB246B14440
19725742,1477,120217744,Private room,,Barcelona,,Ciutat Vella,2,0.0,2,1.0,,60.0,,"Central room Own 
bathroom in el Gothíc!",2017-07-23 16:47:50.703895,41.383607,2.174536,0101000020E610000018CC5F217365014022C2BF081AB14440
19993695,1477,26543632,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,60.0,,Room in the heart of Barcelona,2017-07-23 16:47:30.697277,41.386615,2.17729,0101000020E61000004243FF04176B01404F92AE997CB14440
9728875,1477,41158919,Private room,,Barcelona,,Eixample,52,4.5,2,1.0,,53.0,,Big but cozy room in center Raval.,2017-07-23 16:47:25.522186,41.38095,2.163351,0101000020E6100000B32616F88A4E0140A2B437F8C2B04440
6428516,1477,852613,Private room,,Barcelona,,Ciutat Vella,156,4.5,2,1.0,,60.0,,GOTIC/ PRIVATE BEDROOM,2017-07-23 16:47:25.517247,41.382804,2.175745,0101000020E6100000F27B9BFEEC6701409563B2B8FFB04440
3480758,1477,4212468,Private room,,Barcelona,,Ciutat Vella,70,5.0,1,1.0,,48.0,,EL RAVAL-Cozy Room with Balcony,2017-07-23 16:47:23.766001,41.383587,2.169967,0101000020E6100000A13193A8175C0140DB15FA6019B14440
19537569,1477,137232269,Private room,,Barcelona,,Ciutat Vella,2,0.0,2,1.0,,60.0,,Friendly Double Room in Perfect Location!,2017-07-23 16:47:23.756368,41.3824,2.169358,0101000020E61000001A87FA5DD85A0140C5FEB27BF2B04440
19327377,1477,135379829,Private room,,Barcelona,,Eixample,3,4.5,2,1.0,,45.0,,Real BCN,2017-07-23 16:47:22.007051,41.375403,2.165431,0101000020E6100000E4F4F57CCD520140FFE89B340DB04440
14226740,1477,10783459,Private room,,Barcelona,,Ciutat Vella,38,4.5,1,1.0,,46.0,,Small room in center,2017-07-23 16:47:20.246926,41.375934,2.16753,0101000020E610000082CAF8F7195701402CBAF59A1EB04440
12452090,1477,12376016,Private room,,Barcelona,,Ciutat Vella,15,5.0,2,1.0,,48.0,,Atico en el centro con terraza.,2017-07-23 16:47:15.350634,41.376249,2.170899,0101000020E6100000535A7F4B005E01408C135FED28B04440
18856499,1477,9965753,Private room,,Barcelona,,Ciutat Vella,6,4.5,2,1.0,,60.0,,Linda habitación en el centro de Barcelona,2017-07-23 16:47:14.431498,41.38123,2.170216,0101000020E6100000280CCA349A5C014086200725CCB04440
14598540,1477,39741535,Private room,,Barcelona,,Ciutat Vella,24,4.5,2,1.0,,54.0,,Modern Bright Cebtral BCN Loft DBL Room w/ Balcony,2017-07-23 16:47:14.426156,41.378675,2.166934,0101000020E610000045B9347EE15501400A68226C78B04440
6752147,1477,35354682,Private room,,Barcelona,,Ciutat Vella,14,4.5,1,1.0,,43.0,,Habitación en increíble piso!,2017-07-23 16:47:01.559968,41.386625,2.182251,0101000020E61000006E4E250340750140736891ED7CB14440
14592598,1477,2668973,Private room,,Barcelona,,Ciutat Vella,13,5.0,2,1.0,,54.0,,Born - Mar,2017-07-23 16:47:01.557300,41.385195,2.182133,0101000020E6100000CF2D74250275014097CADB114EB14440
7471547,1477,16043069,Private room,,Barcelona,,Sant Martí,2,0.0,2,1.0,,54.0,,Sunny Private Room near the Beach,2017-07-23 16:47:01.554687,41.394071,2.188421,0101000020E6100000740987DEE2810140A8A624EB70B24440
14573570,1477,14439053,Private room,,Barcelona,,Ciutat Vella,11,5.0,2,1.0,,54.0,,Cosy room in the Born district,2017-07-23 16:47:01.551614,41.38667,2.181768,0101000020E6100000B4ACFBC742740140132C0E677EB14440
13761378,1477,42233293,Private room,,Barcelona,,Ciutat Vella,1,0.0,2,1.0,,42.0,,"Heart of Barcelona (BORN) city center, big terrace",2017-07-23 16:46:59.801301,41.387434,2.184345,0101000020E6100000EF7211DF89790140E2ADF36F97B14440
12869509,1477,70372400,Private room,,Barcelona,,Ciutat Vella,4,4.5,2,1.0,,42.0,,Flat Barceloneta near to the beach,2017-07-23 16:46:59.789513,41.379285,2.189674,0101000020E6100000483657CD73840140836E2F698CB04440
11673980,1477,27209117,Private room,,Barcelona,,Ciutat Vella,8,5.0,2,1.0,,48.0,,barcelona playa,2017-07-23 16:46:59.786589,41.379554,2.188833,0101000020E61000009A3E3BE0BA8201407288B83995B04440
12846541,1477,11894639,Private room,,Barcelona,,Ciutat Vella,1,0.0,2,1.0,,48.0,,Beautiful view and private bathroom,2017-07-23 16:46:59.776702,41.383087,2.18038,0101000020E6100000E1D1C6116B710140EA42ACFE08B14440
18102333,1477,34271845,Private room,,Barcelona,,Ciutat Vella,1,0.0,1,1.0,,48.0,,Single room in a confortable flat in Born,2017-07-23 16:46:59.773858,41.387006,2.183346,0101000020E6100000BFD18E1B7E7701408AADA06989B14440
4901235,1477,5488247,Private room,,Barcelona,,Ciutat Vella,31,4.5,2,1.0,,42.0,,Nice Bright Room by the Beach!,2017-07-23 16:46:59.765582,41.375717,2.190174,0101000020E6100000626534F2798501408FC6A17E17B04440
14489500,1477,61822484,Private room,,Barcelona,,Ciutat Vella,10,5.0,2,1.0,,45.0,,Barceloneta's Dream,2017-07-23 16:46:59.761569,41.382111,2.189851,0101000020E610000036E7E099D08401408F386403E9B04440
14418516,1477,23480425,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,48.0,,HEART OF GOTICO. Double room w/ en suite bathroom,2017-07-23 16:46:57.979055,41.380834,2.180725,0101000020E61000008A8EE4F21F720140399A232BBFB04440
4443596,1477,23062814,Private room,,Barcelona,,Ciutat Vella,16,4.5,2,1.0,,48.0,,Spacious & Sunny room Central BCN,2017-07-23 16:46:57.976540,41.384427,2.180453,0101000020E610000080B8AB5791710140865968E734B14440
5062836,1477,23863707,Private room,,Barcelona,,Ciutat Vella,11,5.0,1,1.0,,48.0,,Single room in El Born,2017-07-23 16:46:57.973896,41.386846,2.183033,0101000020E6100000CCB56801DA760140514B732B84B14440
13449545,1477,35726390,Private room,,Barcelona,,Ciutat Vella,1,0.0,2,1.0,,48.0,,Nice room with good location,2017-07-23 16:46:57.971212,41.384423,2.183507,0101000020E610000053B29C84D2770140446ADAC534B14440
12382863,1477,39774329,Private room,,Barcelona,,Ciutat Vella,29,4.5,2,1.0,,60.0,,Cozy and spacious room in BCN,2017-07-23 16:46:57.961880,41.380462,2.180413,0101000020E61000009D2FF65E7C71014075AF93FAB2B04440
14137788,1477,55871493,Private room,,Barcelona,,Ciutat Vella,12,5.0,2,1.0,,48.0,,Habitación en el corazón de Barcelona,2017-07-23 16:46:57.959989,41.385787,2.182614,0101000020E61000007E552E54FE750140691CEA7761B14440
351811,1477,846685,Private room,,Barcelona,,Ciutat Vella,2,0.0,1,1.0,,48.0,,Luxury bedroom in barcelona center,2017-07-23 16:46:57.955996,41.386499,2.183079,0101000020E6100000D2AC6C1FF2760140E6779ACC78B14440
12970502,1477,70539514,Private room,,Barcelona,,Ciutat Vella,12,4.5,2,1.0,,48.0,,Habitación cerca del mar,2017-07-23 16:46:57.953919,41.376478,2.189617,0101000020E61000000420EEEA55840140EDD45C6E30B04440
7760671,1477,8808845,Private room,,Barcelona,,Ciutat Vella,6,5.0,2,1.0,,60.0,,"Spacious room - Born, Barcelona",2017-07-23 16:46:57.951173,41.385623,2.180405,0101000020E61000006F47382D78710140EFCA2E185CB14440
8981612,1477,5275285,Private room,,Barcelona,,Ciutat Vella,16,4.5,2,1.0,,54.0,,Fantastic place in the center,2017-07-23 16:46:57.938541,41.385469,2.180473,0101000020E6100000F27C06D49B710140984F560C57B14440
15869400,1477,40037629,Private room,,Barcelona,,Ciutat Vella,2,0.0,2,1.0,,48.0,,Sea View Apartment with Terrace,2017-07-23 16:46:57.935337,41.37737,2.18732,0101000020E61000000118CFA0A17F0140EA3E00A94DB04440
13262688,1477,19550531,Private room,,Barcelona,,Ciutat Vella,2,0.0,2,1.0,,57.0,,Double bedroom with private bathroom,2017-07-23 16:46:56.026710,41.385178,2.180537,0101000020E61000005EBEF561BD710140C19140834DB14440
14384546,1477,54820280,Private room,,Barcelona,,Ciutat Vella,9,4.5,2,1.0,,53.0,,Double room in centre of Barcelona,2017-07-23 16:46:56.020122,41.379763,2.187129,0101000020E6100000C310397D3D7F01408C9DF0129CB04440
13808481,1477,81256753,Private room,,Barcelona,,Eixample,1,0.0,2,1.0,,42.0,,EXCELENTE UBICACIÓN!!!,2017-07-23 16:46:54.058815,41.396104,2.182496,0101000020E6100000DF347D76C07501404BE82E89B3B24440
13327154,1477,17290023,Private room,,Barcelona,,Ciutat Vella,40,4.5,2,1.0,,50.0,,Cozy Room for Art Lovers - Centric position,2017-07-23 16:46:50.977068,41.380402,2.189376,0101000020E6100000AA2D7590D78301409FAA4203B1B04440
14824931,1477,92523651,Private room,,Barcelona,,Ciutat Vella,5,4.0,2,1.0,,59.0,,Room withview to  harbour Barceloneta bythe beach,2017-07-23 16:46:50.974866,41.375062,2.187733,0101000020E61000002D0ABB287A80014076FC170802B04440
19310667,1477,133516209,Private room,,Barcelona,,Ciutat Vella,3,5.0,2,1.0,,42.0,,Huge Large room near the beach/center,2017-07-23 16:46:50.953877,41.380517,2.182187,0101000020E6100000020D36751E7501403849F3C7B4B04440
12038088,1477,64419291,Private room,,Barcelona,,Ciutat Vella,58,4.5,2,1.0,,42.0,,Private room w/b just two steps from Ramblas!!!,2017-07-23 16:46:34.568848,41.379645,2.170245,0101000020E6100000CD751A69A95C0140828B153598B04440
14548958,1477,13710553,Private room,,Barcelona,,Ciutat Vella,55,4.5,2,1.0,,60.0,,Amazing double room in the heart of the city,2017-07-23 16:46:34.566053,41.377363,2.174536,0101000020E610000018CC5F217365014038DC476E4DB04440
18302148,1477,119290853,Private room,,Barcelona,,Ciutat Vella,7,4.5,2,1.0,,48.0,,Nice double room next to Ramblas and the Beach!!,2017-07-23 16:46:34.559200,41.379188,2.172897,0101000020E6100000B29C84D21762014090847D3B89B04440
3504391,1477,1646649,Private room,,Barcelona,,Sants-Montjuïc,89,4.5,2,1.0,,54.0,,"Comfy, Quiet Private Room in Poble Sec/Parallel!",2017-07-23 16:46:34.549735,41.372766,2.166273,0101000020E610000097A949F086540140C687D9CBB6AF4440
19503894,1477,56073391,Private room,,Barcelona,,Ciutat Vella,2,0.0,2,1.0,,54.0,,Light room in shared apartment,2017-07-23 16:46:31.528335,41.376804,2.171169,0101000020E610000052B648DA8D5E014041800C1D3BB04440
15281228,1477,8720913,Private room,,Barcelona,,Ciutat Vella,32,4.5,2,1.0,,52.0,,NICE DOUBLE ROOM IN BARCELONA BEACH,2017-07-23 16:46:31.520380,41.374928,2.190171,0101000020E6100000512E8D5F78850140662D05A4FDAF4440
3240744,1477,15705357,Private room,,Barcelona,,Eixample,145,4.5,2,1.0,,54.0,,"Double Room, Center city",2017-07-23 16:46:29.857697,41.375906,2.166585,0101000020E6100000850838842A550140622F14B01DB04440
19277402,1477,135002374,Private room,,Barcelona,,Sants-Montjuïc,0,0.0,2,1.0,,56.0,,BEAUTIFUL & FAMILY ROOM IN BARCELONA CENTER,2017-07-23 16:46:29.853295,41.373119,2.169066,0101000020E61000009EEC66463F5A01401442075DC2AF4440
17585653,1477,38237105,Private room,,Barcelona,,Ciutat Vella,2,0.0,2,1.0,,60.0,,Las Ramblas - BCN Center - Double room- 2,2017-07-23 16:46:29.835147,41.37757,2.17475,0101000020E6100000D9CEF753E3650140B1F9B83654B04440
11652533,1477,61427488,Private room,,Barcelona,,Sants-Montjuïc,88,5.0,2,1.0,,60.0,,Spacious room with private bathroom,2017-07-23 16:46:29.826898,41.372939,2.167401,0101000020E6100000A48AE255D656014094331477BCAF4440
14088178,1477,84131315,Private room,,Barcelona,,Ciutat Vella,45,4.5,2,1.0,,50.0,,Rambla del raval calle L'Aurora,2017-07-23 16:46:28.052542,41.378251,2.1675,0101000020E6100000D7A3703D0A570140F3565D876AB04440
14397132,1477,56503135,Private room,,Barcelona,,Ciutat Vella,47,4.0,2,1.0,,54.0,,"Barcelona, boqueria, plaza cataluña!!! GOTIC",2017-07-23 16:46:28.048098,41.380754,2.174357,0101000020E61000001FA16648156501401DE90C8CBCB04440
154281,1477,742068,Private room,,Barcelona,,Ciutat Vella,207,4.5,2,1.0,,60.0,,"Nice bedroom in a Loft, El Raval",2017-07-23 16:46:28.042425,41.377994,2.172807,0101000020E6100000B328ECA2E8610140C80A7E1B62B04440
19858319,1477,140435472,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,45.0,,Room in Barcelona's heart,2017-07-23 16:46:28.023248,41.377271,2.16694,0101000020E6100000672783A3E4550140575D876A4AB04440
6761381,1477,33120012,Private room,,Barcelona,,Ciutat Vella,45,5.0,2,1.0,,42.0,,Perfect DoubleRoom in the heart Barcelona,2017-07-23 16:46:26.516039,41.381809,2.176492,0101000020E6100000890B40A374690140C328081EDFB04440
19902910,1477,140931077,Private room,,Barcelona,,Ciutat Vella,0,0.0,1,0.0,,60.0,,Budha,2017-07-23 16:46:24.971902,41.378662,2.17346,0101000020E6100000335019FF3E630140751E15FF77B04440
17585859,1477,38237105,Private room,,Barcelona,,Ciutat Vella,2,0.0,2,1.0,,60.0,,Las Rmblas - BCN Center - Double room - 4,2017-07-23 16:46:23.227618,41.377549,2.174695,0101000020E6100000A032FE7DC66501409AD18F8653B04440
10797041,1477,41358759,Private room,,Barcelona,,Ciutat Vella,23,5.0,1,1.0,,42.0,,Pleno Centro! La Rambla más famosa! Pl.Catalunia,2017-07-23 16:46:21.716893,41.378097,2.173816,0101000020E61000001B2C9CA4F96301409CDB847B65B04440
14899959,1477,91476642,Private room,,Barcelona,,Sants-Montjuïc,7,4.5,2,1.0,,54.0,,Double room in exceptional location,2017-07-23 16:46:21.707142,41.373948,2.168386,0101000020E610000084D558C2DA580140CA332F87DDAF4440
13199956,1477,41269682,Private room,,Barcelona,,Ciutat Vella,51,5.0,2,1.0,,59.0,,Super confort room/ 2 Single beds,2017-07-23 16:46:21.691140,41.377776,2.177956,0101000020E61000000C040132746C01405A9BC6F65AB04440
12556845,1477,43505134,Private room,,Barcelona,,Sants-Montjuïc,42,4.5,2,1.0,,48.0,,Barcelona Centric,2017-07-23 16:46:20.049140,41.362736,2.170039,0101000020E61000003A5B40683D5C01407A8A1C226EAE4440
4639644,1477,6680972,Private room,,Barcelona,,Ciutat Vella,117,5.0,2,1.0,,48.0,,"ROOM centro, amplia y luminosa",2017-07-23 16:46:20.040751,41.385165,2.177815,0101000020E6100000EAE74D452A6C01402C4833164DB14440
3236114,1477,15705357,Private room,,Barcelona,,Ciutat Vella,132,4.5,2,1.0,,53.0,,Sunny Doble room..,2017-07-23 16:46:20.033073,41.376337,2.166865,0101000020E6100000BDC62E51BD5501402BA391CF2BB04440
3507552,1477,17211749,Private room,,Barcelona,,Ciutat Vella,71,4.5,2,1.0,,60.0,,near beach/barcelona center,2017-07-23 16:46:19.132415,41.381218,2.177288,0101000020E610000036C98FF8156B0140C1525DC0CBB04440
6699896,1477,30939263,Private room,,Barcelona,,Ciutat Vella,62,4.5,2,1.0,,48.0,,Doble centric room whit amazing view!,2017-07-23 16:46:17.508373,41.375663,2.170114,0101000020E6100000E4BB94BA645C01409CA8A5B915B04440
18389992,1477,126999368,Private room,,Barcelona,,Ciutat Vella,11,4.5,2,1.0,,54.0,,"Central sunny bedroom with view, balcony & wifi",2017-07-23 16:46:15.957545,41.376004,2.17258,0101000020E6100000A88C7F9F71610140259529E620B04440
14257497,1477,45055493,Private room,,Barcelona,,Ciutat Vella,49,4.5,2,1.0,,58.0,,Cozy double room in city centre!,2017-07-23 16:46:14.345678,41.376378,2.173435,0101000020E6100000A5DAA7E3316301408A7780272DB04440
18073605,1477,71079714,Private room,,Barcelona,,Ciutat Vella,16,5.0,2,1.0,,54.0,,BRIGHT DOUBLE ROOM IN SHARED APARTMENT CITY CENTER,2017-07-23 16:46:14.343479,41.375842,2.169471,0101000020E61000009DF6949C135B01404B3B35971BB04440
10898550,1477,56472278,Private room,,Barcelona,,Ciutat Vella,48,4.5,2,1.0,,54.0,,"Great room, Walk Everywhere!!!",2017-07-23 16:46:14.331833,41.378056,2.168953,0101000020E61000001C7DCC07045A01403E07962364B04440
4381232,1477,229209,Private room,,Barcelona,,Ciutat Vella,51,4.0,2,1.0,,54.0,,Perfect quiet room Barcelona Rambla fastwifi,2017-07-23 16:46:13.109449,41.381779,2.171823,0101000020E6100000D89AADBCE45F014059A65F22DEB04440
731225,1477,3804525,Private room,,Barcelona,,Ciutat Vella,89,4.5,2,1.0,,53.0,,Habitación doble con balcón en Barcelona centro.,2017-07-23 16:46:13.104761,41.376668,2.167114,0101000020E610000045A165DD3F56014091B932A836B04440
19903163,1477,140931077,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,42.0,,Buda,2017-07-23 16:46:11.460266,41.376898,2.173305,0101000020E6100000C2DD59BBED620140C2F693313EB04440
6031967,1477,12274801,Private room,,Barcelona,,Ciutat Vella,64,5.0,1,1.0,,45.0,,Single room in Barcelona center,2017-07-23 16:46:11.454224,41.375452,2.17039,0101000020E61000000586AC6EF55C0140E19BA6CF0EB04440
14706897,1477,91476642,Private room,,Barcelona,,Sants-Montjuïc,14,4.5,2,1.0,,54.0,,Double room in exceptional location,2017-07-23 16:46:11.435462,41.372739,2.170357,0101000020E61000004A287D21E45C0140CD785BE9B5AF4440
19972751,1477,138671526,Private room,,Barcelona,,Sants-Montjuïc,0,0.0,2,1.0,,59.0,,La dulce vida!,2017-07-23 16:46:11.431671,41.374011,2.167367,0101000020E6100000E36F7B82C456014011ACAA97DFAF4440
14137942,1477,7910826,Private room,,Barcelona,,Sants-Montjuïc,13,4.5,2,1.0,,48.0,,Double room in city center Barcelona,2017-07-23 16:46:11.427368,41.374845,2.172432,0101000020E61000005F45460724610140D908C4EBFAAF4440
16972995,1477,40193785,Private room,,Barcelona,,Ciutat Vella,34,4.5,2,1.0,,60.0,,Double Room at Old City,2017-07-23 16:46:06.737959,41.377026,2.177098,0101000020E6100000FE7E315BB26A0140F0DE516342B04440
17446997,1477,12331300,Private room,,Barcelona,,Ciutat Vella,17,4.5,2,1.0,,59.0,,Cosy double room Barcelona center,2017-07-23 16:46:01.855114,41.383987,2.164381,0101000020E610000093AB58FCA6500140698B6B7C26B14440
17556519,1477,119149920,Private room,,Barcelona,,Ciutat Vella,15,4.5,2,1.0,,48.0,,Habitacion en centro de  Barcelona,2017-07-23 16:46:01.843935,41.377367,2.169418,0101000020E61000006FD40AD3F75A014079CBD58F4DB04440
3919880,1477,15705357,Private room,,Barcelona,,Ciutat Vella,122,4.5,2,1.0,,53.0,,B&B mirador de Sant Pau,2017-07-23 16:46:01.836779,41.376587,2.166597,0101000020E6100000C9E4D4CE30550140A48CB80034B04440
5176854,1477,17107294,Private room,,Barcelona,,Ciutat Vella,235,5.0,2,1.0,,60.0,,Sunny & Big Room - Best Location Downtown!!,2017-07-23 16:46:01.825376,41.381816,2.175044,0101000020E610000061E3FA777D660140768BC058DFB04440
2743351,1477,11415911,Private room,,Barcelona,,Ciutat Vella,103,4.5,2,1.0,,61.0,,Central and Bright,2017-07-23 16:46:01.821588,41.384453,2.174345,0101000020E6100000DBC4C9FD0E650140AFEC82C135B14440
3390888,1477,17107294,Private room,,Barcelona,,Ciutat Vella,287,5.0,2,1.0,,60.0,,"Comfy,Nice&Afordable Room 1820 renovated building",2017-07-23 16:46:01.810257,41.381556,2.175274,0101000020E61000007CB60E0EF6660140DACBB6D3D6B04440
19434730,1477,136240707,Private room,,Barcelona,,Ciutat Vella,5,4.5,4,1.0,,60.0,,PRIVATE ROOM IN THE CENTER OF BARCELONA!,2017-07-23 16:46:01.807389,41.386449,2.171483,0101000020E61000004B8FA67A325F014034492C2977B14440
18860270,1477,131406300,Private room,,Barcelona,,Ciutat Vella,6,4.5,1,1.0,,42.0,,Habitación  cerca de la sagrada familia,2017-07-23 16:45:59.901673,41.379489,2.164476,0101000020E6100000AFD007CBD85001408B18761893B04440
16084535,1477,58383611,Private room,,Barcelona,,Ciutat Vella,23,4.0,2,1.0,,50.0,,Dorman Place,2017-07-23 16:45:59.899668,41.380024,2.171749,0101000020E610000034F790F0BD5F0140F9D85DA0A4B04440
1447160,1477,1198748,Private room,,Barcelona,,Ciutat Vella,68,4.5,2,1.0,,60.0,,B&B Double room.center. GARDEN M,2017-07-23 16:45:59.896987,41.385811,2.17061,0101000020E6100000E8F692C6685D0140F1B73D4162B14440
8113575,1477,6624921,Private room,,Barcelona,,Eixample,37,4.5,2,1.0,,48.0,,DOUBLE ROOM UNIVERSITAT BARCELONA,2017-07-23 16:45:59.890483,41.38659,2.161734,0101000020E6100000CA3505323B4B0140F67AF7C77BB14440
13666853,1477,9328974,Private room,,Barcelona,,Eixample,5,4.5,2,1.0,,48.0,,Sunny and huge room for 2 in city center.,2017-07-23 16:45:59.887189,41.380013,2.161373,0101000020E6100000C6A86BED7D4A014005871744A4B04440
3923966,1477,17384126,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,45.0,,Cosy private room in MACBA,2017-07-23 16:45:59.884055,41.381564,2.16591,0101000020E610000087A2409FC85301405CAAD216D7B04440
13028368,1477,979975,Private room,,Barcelona,,Ciutat Vella,79,4.5,2,1.0,,46.0,,King size bed on Big Raval Apartment with bikes,2017-07-23 16:45:59.881008,41.377597,2.16957,0101000020E6100000D00F2384475B0140AB08371955B04440
17689857,1477,11789861,Private room,,Barcelona,,Ciutat Vella,1,0.0,2,1.0,,48.0,,PRIVATE ROOM IN THE CENTER OF BARCELONA,2017-07-23 16:45:59.878835,41.385479,2.168366,0101000020E61000001211FE45D0580140BB25396057B14440
4539216,1477,3804525,Private room,,Barcelona,,Ciutat Vella,109,4.5,2,1.0,,45.0,,Habitación individual interior para dos personas .,2017-07-23 16:45:58.129368,41.376634,2.166704,0101000020E61000002AE620E868550140E547FC8A35B04440
268651,1477,135661,Private room,,Barcelona,,Ciutat Vella,45,5.0,1,1.0,,48.0,,wide room to rent in down town,2017-07-23 16:45:58.123627,41.378861,2.16458,0101000020E6100000FE9AAC510F5101406C5D6A847EB04440
